id	dam	sire	Cohort	Immigrant
1156	NA	NA	2004	0
1157	4497	4265	2004	0
1158	309	251	2004	0
1159	NA	NA	2004	0
1160	592	418	2004	0
1161	592	418	2004	0
1162	2009	4383	2004	0
1163	NA	NA	2004	0
1164	NA	NA	2004	0
1165	551	251	2004	0
1166	551	251	2004	0
1167	551	251	2004	0
1168	551	251	2004	0
1169	551	251	2004	0
1170	4273	4153	2004	0
1171	4273	4153	2004	0
1172	4273	4274	2004	0
1173	4273	4153	2004	0
1174	4273	4274	2004	0
1175	NA	NA	2004	0
1176	1083	1095	2004	0
1177	1083	4503	2004	0
1178	NA	NA	2004	0
1179	NA	NA	2004	0
1180	521	1038	2004	0
1181	521	44	2004	0
1182	521	1038	2004	0
1183	521	1038	2004	0
1184	NA	NA	2004	0
1185	45	1058	2004	0
1186	45	1058	2004	0
1187	45	166	2004	0
1188	45	166	2004	0
1189	45	166	2004	0
1190	NA	NA	2004	0
1191	1048	902	2004	0
1192	1048	902	2004	0
1193	1048	902	2004	0
1194	1048	902	2004	0
1195	419	114	2004	0
1196	419	4503	2004	0
1197	419	4503	2004	0
1198	419	4503	2004	0
1199	555	370	2004	0
1200	555	370	2004	0
1201	555	370	2004	0
1202	555	370	2004	0
1203	4376	383	2004	0
1204	4376	4264	2004	0
1205	4376	383	2004	0
1206	4376	383	2004	0
1207	646	500	2004	0
1208	646	500	2004	0
1209	646	500	2004	0
1210	646	500	2004	0
1211	646	500	2004	0
1212	556	23	2004	0
1213	556	23	2004	0
1214	556	23	2004	0
1215	556	23	2004	0
1216	605	4423	2004	0
1217	605	4423	2004	0
1218	605	4423	2004	0
1219	NA	NA	2004	0
1220	NA	NA	2004	0
1221	562	393	2004	0
1222	562	370	2004	0
1223	562	370	2004	0
1224	32	4229	2004	0
1225	32	4229	2004	0
1226	32	4229	2004	0
1227	32	4229	2004	0
1228	32	4229	2004	0
1229	442	457	2004	0
1230	442	457	2004	0
1231	442	602	2004	0
1232	442	4304	2004	0
1233	442	457	2004	0
1234	649	460	2004	0
1235	649	460	2004	0
1236	649	4463	2004	0
1237	NA	NA	2004	0
1238	353	725	2004	0
1239	353	725	2004	0
1240	NA	NA	2004	0
1241	353	725	2004	0
1242	353	725	2004	0
1243	284	456	2004	0
1244	284	456	2004	0
1245	NA	NA	2004	0
1246	NA	NA	2004	0
1247	NA	NA	2004	0
1248	41	517	2004	0
1249	41	517	2004	0
1250	41	517	2004	0
1251	41	517	2004	0
1252	41	517	2004	0
1253	586	285	2004	0
1254	586	285	2004	0
1255	586	285	2004	0
1256	586	285	2004	0
1257	586	285	2004	0
1258	928	513	2004	0
1259	928	4229	2004	0
1260	928	4229	2004	0
1261	928	513	2004	0
1262	928	513	2004	0
1263	1100	831	2004	0
1264	1100	831	2004	0
1265	1100	1095	2004	0
1266	1100	831	2004	0
1267	985	602	2004	0
1268	NA	NA	2004	0
1269	NA	NA	2004	0
1270	NA	NA	2004	0
1271	892	4435	2004	0
1272	892	4435	2004	0
1273	892	4435	2004	0
1274	892	831	2004	0
1275	571	4423	2004	0
1276	571	4423	2004	0
1277	571	4423	2004	0
1278	571	4274	2004	0
1279	431	356	2004	0
1280	431	356	2004	0
1281	431	356	2004	0
1282	988	145	2004	0
1283	988	285	2004	0
1284	988	285	2004	0
1285	988	145	2004	0
1286	338	4383	2004	0
1287	338	4383	2004	0
1288	NA	NA	2004	0
1289	903	1092	2004	0
1290	903	354	2004	0
1291	903	354	2004	0
1292	903	354	2004	0
1293	903	4423	2004	0
1294	819	602	2004	0
1295	819	602	2004	0
1296	NA	NA	2004	0
1297	NA	NA	2004	0
1298	540	383	2004	0
1299	540	383	2004	0
1300	540	383	2004	0
1301	540	418	2004	0
1302	1069	115	2004	0
1303	1069	466	2004	0
1304	1069	115	2004	0
1305	1069	115	2004	0
1306	1069	115	2004	0
1307	427	22	2004	0
1308	427	22	2004	0
1309	427	22	2004	0
1310	427	22	2004	0
1311	427	22	2004	0
1312	NA	NA	2004	0
1313	723	24	2004	0
1314	723	24	2004	0
1315	723	925	2004	0
1316	723	24	2004	0
1317	704	504	2004	0
1318	704	504	2004	0
1319	704	504	2004	0
1320	704	504	2004	0
1321	704	504	2004	0
1322	929	46	2004	0
1323	929	46	2004	0
1324	929	46	2004	0
1325	929	46	2004	0
1326	929	46	2004	0
1327	960	650	2004	0
1328	960	650	2004	0
1329	960	650	2004	0
1330	960	650	2004	0
1331	NA	NA	2004	0
1332	NA	NA	2004	0
1333	371	4230	2004	0
1334	371	4275	2004	0
1335	371	4230	2004	0
1336	NA	NA	2004	0
1337	416	4418	2004	0
1338	416	4418	2004	0
1339	416	4418	2004	0
1340	416	145	2004	0
1341	955	356	2004	0
1342	956	356	2004	0
1343	955	591	2004	0
1344	955	591	2004	0
1345	NA	NA	2004	0
1346	1074	4422	2004	0
1347	1074	448	2004	0
1348	1074	4422	2004	0
1349	NA	448	2004	0
1350	NA	NA	2004	0
1351	NA	NA	2004	0
1352	NA	NA	2004	0
1353	256	23	2004	0
1354	256	132	2004	0
1355	256	132	2004	0
1356	256	23	2004	0
1357	346	4264	2004	0
1358	346	4264	2004	0
1359	346	4264	2004	0
1360	346	4264	2004	0
1361	346	4264	2004	0
1362	927	4503	2004	0
1363	927	466	2004	0
1364	927	466	2004	0
1365	927	4247	2004	0
1366	76	1080	2004	0
1367	76	285	2004	0
1368	76	363	2004	0
1369	76	287	2004	0
1370	76	287	2004	0
1371	NA	1317	2004	0
1372	76	287	2004	0
1373	428	4421	2004	0
1374	428	4421	2004	0
1375	428	4421	2004	0
1376	428	4421	2004	0
1377	428	4421	2004	0
1378	512	765	2004	0
1379	512	114	2004	0
1380	512	765	2004	0
1381	512	765	2004	0
1382	569	1043	2004	0
1383	NA	NA	2004	0
1384	NA	NA	2004	0
1385	NA	NA	2004	0
1386	857	4247	2004	0
1387	857	725	2004	0
1388	857	4247	2004	0
1389	NA	NA	2004	0
1390	604	4304	2004	0
1391	604	4304	2004	0
1392	NA	NA	2004	0
1393	309	4326	2004	0
1394	309	4326	2004	0
1395	309	4326	2004	0
1396	309	4326	2004	0
1397	885	115	2004	0
1398	885	984	2004	0
1399	885	4229	2004	0
1400	885	114	2004	0
1401	NA	NA	2004	0
1402	NA	NA	2004	0
1403	NA	NA	2004	0
1404	NA	NA	2004	0
1405	206	663	2004	0
1406	206	663	2004	0
1407	206	663	2004	0
1408	206	663	2004	0
1409	206	663	2004	0
1410	4497	4265	2004	0
1411	4497	4265	2004	0
1412	4497	4265	2004	0
1413	4497	4265	2004	0
1414	4497	4265	2004	0
1415	4501	4417	2004	0
1416	4501	4417	2004	0
1417	4501	4417	2004	0
1418	4382	984	2004	0
1419	4382	984	2004	0
1420	4382	984	2004	0
1421	592	417	2004	0
1422	592	418	2004	0
1423	592	418	2004	0
1424	592	418	2004	0
1425	1054	823	2004	0
1426	1054	823	2004	0
1427	1054	823	2004	0
1428	1054	823	2004	0
1429	4424	4304	2004	0
1430	4424	590	2004	0
1431	4424	590	2004	0
1432	4424	590	2004	0
1433	438	11	2004	0
1434	438	11	2004	0
1435	438	4304	2004	0
1436	438	11	2004	0
1437	4290	4304	2004	0
1438	4290	4304	2004	0
1439	4290	4275	2004	0
1440	4290	4275	2004	0
1441	471	661	2004	0
1442	471	409	2004	0
1443	471	661	2004	0
1444	NA	NA	2004	0
1445	649	460	2004	0
1446	649	460	2004	0
1447	649	460	2004	0
1448	649	460	2004	0
1449	4273	4153	2004	0
1450	4273	4153	2004	0
1451	4273	4153	2004	0
1452	NA	NA	2004	0
1453	NA	NA	2004	0
1454	4376	383	2004	0
1455	4376	383	2004	0
1456	4376	2017	2004	0
1457	NA	NA	2004	0
1458	4376	383	2004	0
1459	533	417	2004	0
1460	533	529	2004	0
1461	533	417	2004	0
1462	533	417	2004	0
1463	284	456	2004	0
1464	284	456	2004	0
1465	284	456	2004	0
1466	284	456	2004	0
1467	442	457	2004	0
1468	442	457	2004	0
1469	442	457	2004	0
1470	442	457	2004	0
1471	338	4383	2004	0
1472	338	4383	2004	0
1473	338	166	2004	0
1474	338	4383	2004	0
1475	41	517	2004	0
1476	41	517	2004	0
1477	41	4303	2004	0
1478	41	517	2004	0
1479	45	166	2004	0
1480	45	166	2004	0
1481	45	166	2004	0
1482	45	166	2004	0
1483	646	500	2004	0
1484	646	500	2004	0
1485	646	500	2004	0
1486	646	500	2004	0
1487	646	500	2004	0
1488	562	393	2004	0
1489	562	370	2004	0
1490	562	370	2004	0
1491	NA	NA	2004	0
1492	122	132	2004	0
1493	122	132	2004	0
1494	122	132	2004	0
1495	521	626	2004	0
1496	521	1038	2004	0
1497	521	1038	2004	0
1498	521	1038	2004	0
1499	985	409	2004	0
1500	985	409	2004	0
1501	985	409	2004	0
1502	985	409	2004	0
1503	1063	363	2004	0
1504	1063	363	2004	0
1505	1063	822	2004	0
1506	1063	363	2004	0
1507	353	725	2004	0
1508	353	725	2004	0
1509	353	725	2004	0
1510	353	725	2004	0
1511	353	725	2004	0
1512	586	285	2004	0
1513	586	285	2004	0
1514	586	285	2004	0
1515	586	285	2004	0
1516	NA	NA	2004	0
1517	753	822	2004	0
1518	753	822	2004	0
1519	753	822	2004	0
1520	753	822	2004	0
1521	913	818	2004	0
1522	913	818	2004	0
1523	913	818	2004	0
1524	913	818	2004	0
1525	819	602	2004	0
1526	819	602	2004	0
1527	819	602	2004	0
1528	928	4229	2004	0
1529	928	513	2004	0
1530	928	513	2004	0
1531	928	513	2004	0
1532	1069	383	2004	0
1533	1069	115	2004	0
1534	1069	115	2004	0
1535	1069	115	2004	0
1536	1069	115	2004	0
1537	431	356	2004	0
1538	NA	NA	2004	0
1539	431	356	2004	0
1540	431	356	2004	0
1541	704	504	2004	0
1542	704	504	2004	0
1543	704	504	2004	0
1544	892	4435	2004	0
1545	892	251	2004	0
1546	892	4435	2004	0
1547	892	4435	2004	0
1548	NA	NA	2004	0
1549	960	650	2004	0
1550	960	650	2004	0
1551	NA	NA	2004	0
1552	NA	NA	2004	0
1553	NA	NA	2004	0
1554	843	1053	2004	0
1555	843	1053	2004	0
1556	843	1053	2004	0
1557	542	466	2004	0
1558	542	466	2004	0
1559	542	466	2004	0
1560	542	466	2004	0
1561	427	448	2004	0
1562	427	22	2004	0
1563	427	22	2004	0
1564	427	22	2004	0
1565	427	22	2004	0
1566	860	114	2004	0
1567	860	114	2004	0
1568	860	114	2004	0
1569	903	354	2004	0
1570	903	354	2004	0
1571	903	354	2004	0
1572	832	1099	2004	0
1573	832	1099	2004	0
1574	832	1099	2004	0
1575	1048	902	2004	0
1576	1048	902	2004	0
1577	NA	NA	2004	0
1578	NA	NA	2004	0
1579	4497	4265	2004	0
1580	4497	4265	2004	0
1581	4497	4265	2004	0
1582	4497	4388	2004	0
1583	NA	NA	2004	0
1584	551	251	2004	0
1585	551	251	2004	0
1586	551	251	2004	0
1587	551	251	2004	0
1588	551	251	2004	0
1589	980	4421	2004	0
1590	980	4421	2004	0
1591	980	4421	2004	0
1592	980	971	2004	0
1593	309	4435	2004	0
1594	309	4422	2004	0
1595	309	4422	2004	0
1596	540	383	2004	0
1597	540	383	2004	0
1598	540	383	2004	0
1599	540	383	2004	0
1600	540	383	2004	0
1601	929	46	2004	0
1602	929	46	2004	0
1603	929	46	2004	0
1604	929	46	2004	0
1605	342	22	2004	0
1606	342	421	2004	0
1607	342	421	2004	0
1608	342	421	2004	0
1609	419	4229	2004	0
1610	419	4503	2004	0
1611	206	663	2004	0
1612	206	663	2004	0
1613	NA	NA	2004	0
1614	NA	NA	2004	0
1615	NA	NA	2004	0
1616	4382	1095	2004	0
1617	4382	1095	2004	0
1618	NA	NA	2004	0
1619	4382	1095	2004	0
1620	605	4423	2004	0
1621	605	4423	2004	0
1622	605	4229	2004	0
1623	605	4229	2004	0
1624	NA	NA	2004	0
1625	556	23	2004	0
1626	556	23	2004	0
1627	556	23	2004	0
1628	556	925	2004	0
1629	556	565	2004	0
1630	556	925	2004	0
1631	NA	NA	2004	0
1632	32	4229	2004	0
1633	32	505	2004	0
1634	32	4229	2004	0
1635	32	4229	2004	0
1636	32	4229	2004	0
1637	604	4304	2004	0
1638	604	4304	2004	0
1639	604	4304	2004	0
1640	604	4304	2004	0
1641	604	4304	2004	0
1642	4501	4417	2004	0
1643	4501	4417	2004	0
1644	4501	4417	2004	0
1645	4501	4417	2004	0
1646	784	499	2004	0
1647	784	499	2004	0
1648	592	4326	2004	0
1649	592	418	2004	0
1650	NA	NA	2004	0
1651	592	418	2004	0
1652	416	1043	2004	0
1653	4424	590	2004	0
1654	4424	590	2004	0
1655	4424	4304	2004	0
1656	4424	590	2004	0
1657	988	285	2004	0
1658	988	356	2004	0
1659	988	356	2004	0
1660	988	285	2004	0
1661	338	4383	2004	0
1662	338	4383	2004	0
1663	338	4383	2004	0
1664	338	4383	2004	0
1665	338	4383	2004	0
1666	416	4304	2004	0
1667	416	4304	2004	0
1668	416	4418	2004	0
1669	416	4418	2004	0
1670	912	959	2004	0
1671	912	959	2004	0
1672	371	4230	2004	0
1673	371	4229	2004	0
1674	371	4230	2004	0
1675	371	145	2004	0
1676	1100	831	2004	0
1677	NA	NA	2004	0
1678	NA	NA	2004	0
1679	NA	NA	2004	0
1680	1074	251	2004	0
1681	1074	251	2004	0
1682	NA	NA	2004	0
1683	1074	4422	2004	0
1684	571	287	2004	0
1685	NA	NA	2004	0
1686	NA	NA	2004	0
1687	571	4423	2004	0
1688	428	4421	2004	0
1689	428	4421	2004	0
1690	428	4421	2004	0
1691	428	4421	2004	0
1692	428	4421	2004	0
1693	857	4247	2004	0
1694	857	4247	2004	0
1695	857	4247	2004	0
1696	857	4247	2004	0
1697	284	456	2004	0
1698	284	456	2004	0
1699	284	456	2004	0
1700	284	456	2004	0
1701	NA	NA	2004	0
1702	955	591	2004	0
1703	955	591	2004	0
1704	955	591	2004	0
1705	955	591	2004	0
1706	955	591	2004	0
1707	960	650	2004	0
1708	960	650	2004	0
1709	960	650	2004	0
1710	960	650	2004	0
1711	NA	NA	2004	0
1712	256	132	2004	0
1713	256	993	2004	0
1714	NA	NA	2004	0
1715	256	132	2004	0
1716	913	818	2004	0
1717	913	818	2004	0
1718	913	818	2004	0
1719	913	818	2004	0
1720	819	602	2004	0
1721	819	602	2004	0
1722	819	602	2004	0
1723	NA	NA	2004	0
1724	442	457	2004	0
1725	442	456	2004	0
1726	442	457	2004	0
1727	442	457	2004	0
1728	512	765	2004	0
1729	512	765	2004	0
1730	512	765	2004	0
1731	512	765	2004	0
1732	346	4403	2004	0
1733	346	4264	2004	0
1734	346	1005	2004	0
1735	NA	NA	2004	0
1736	NA	NA	2004	0
1737	4290	4275	2004	0
1738	4290	4275	2004	0
1739	4290	4275	2004	0
1740	4290	4275	2004	0
1741	985	409	2004	0
1742	985	409	2004	0
1743	985	409	2004	0
1744	985	11	2004	0
1745	76	287	2004	0
1746	76	287	2004	0
1747	76	287	2004	0
1748	76	287	2004	0
1749	76	287	2004	0
1750	885	984	2004	0
1751	438	11	2004	0
1752	438	11	2004	0
1753	438	11	2004	0
1754	438	4304	2004	0
1755	NA	NA	2004	0
1756	NA	NA	2004	0
1757	NA	NA	2004	0
1758	NA	NA	2004	0
1759	NA	NA	2004	0
1760	41	517	2004	0
1761	41	517	2004	0
1762	41	517	2004	0
1763	NA	NA	2004	0
1764	471	661	2004	0
1765	471	661	2004	0
1766	471	661	2004	0
1767	471	661	2004	0
1768	471	661	2004	0
1769	533	417	2004	0
1770	533	417	2004	0
1771	533	110	2004	0
1772	533	417	2004	0
1773	556	23	2004	0
1774	556	23	2004	0
1775	556	23	2004	0
1776	556	23	2004	0
1777	NA	NA	2004	0
1778	309	4422	2004	0
1779	309	4422	2004	0
1780	309	4422	2004	0
1781	309	4422	2004	0
1782	NA	NA	2004	0
1783	649	11	2004	0
1784	649	460	2004	0
1785	649	460	2004	0
1786	4273	4153	2004	0
1787	4273	4153	2004	0
1788	4273	1052	2004	0
1789	4273	4153	2004	0
1790	4273	1053	2004	0
1791	4273	1053	2004	0
1792	45	166	2004	0
1793	45	166	2004	0
1794	45	166	2004	0
1795	45	166	2004	0
1796	206	110	2004	0
1797	206	110	2004	0
1798	206	110	2004	0
1799	206	663	2004	0
1800	206	663	2004	0
1801	1063	537	2004	0
1802	1063	537	2004	0
1803	1063	537	2004	0
1804	1063	537	2004	0
1805	431	24	2004	0
1806	431	356	2004	0
1807	431	285	2004	0
1808	431	285	2004	0
1809	988	145	2004	0
1810	988	145	2004	0
1811	988	145	2004	0
1812	988	145	2004	0
1813	605	4503	2004	0
1814	605	4503	2004	0
1815	605	4503	2004	0
1816	605	4423	2004	0
1817	NA	NA	2004	0
1818	122	132	2004	0
1819	122	370	2004	0
1820	122	132	2004	0
1821	122	132	2004	0
1822	NA	NA	2004	0
1823	1100	4264	2004	0
1824	1100	4264	2004	0
1825	1100	831	2004	0
1826	1100	831	2004	0
1827	646	500	2004	0
1828	646	500	2004	0
1829	646	500	2004	0
1830	646	500	2004	0
1831	646	500	2004	0
1832	892	4435	2004	0
1833	892	251	2004	0
1834	892	4435	2004	0
1835	892	4435	2004	0
1836	963	1053	2004	0
1837	784	499	2004	0
1838	784	499	2004	0
1839	784	499	2004	0
1840	784	499	2004	0
1841	753	822	2004	0
1842	753	822	2004	0
1843	753	115	2004	0
1844	753	822	2004	0
1845	353	725	2004	0
1846	353	725	2004	0
1847	353	725	2004	0
1848	353	44	2004	0
1849	353	725	2004	0
1850	NA	NA	2004	0
1851	524	110	2004	0
1852	524	110	2004	0
1853	524	110	2004	0
1854	524	110	2004	0
1855	903	354	2004	0
1856	903	354	2004	0
1857	903	354	2004	0
1858	903	354	2004	0
1859	586	285	2004	0
1860	586	285	2004	0
1861	586	285	2004	0
1862	586	285	2004	0
1863	4497	890	2004	0
1864	4497	890	2004	0
1865	4497	4388	2004	0
1866	4497	1005	2004	0
1867	4497	466	2004	0
1868	338	466	2004	0
1869	338	466	2004	0
1870	338	466	2004	0
1871	338	466	2004	0
1872	338	466	2004	0
1873	704	115	2004	0
1874	704	115	2004	0
1875	704	115	2004	0
1876	704	115	2004	0
1877	1074	251	2004	0
1878	1074	448	2004	0
1879	1074	4422	2004	0
1880	1074	4422	2004	0
1881	917	4304	2004	0
1882	917	4304	2004	0
1883	427	22	2004	0
1884	427	22	2004	0
1885	NA	NA	2004	0
1886	427	906	2004	0
1887	427	22	2004	0
1888	860	114	2004	0
1889	860	114	2004	0
1890	860	44	2004	0
1891	NA	NA	2004	0
1892	NA	NA	2004	0
1893	41	517	2004	0
1894	NA	NA	2004	0
1895	NA	NA	2004	0
1896	NA	NA	2004	0
1897	NA	NA	2004	0
1898	562	370	2004	0
1899	562	393	2004	0
1900	562	393	2004	0
1901	562	393	2004	0
1902	521	251	2004	0
1903	521	1038	2004	0
1904	521	1038	2004	0
1905	521	301	2004	0
1906	342	421	2004	0
1907	342	421	2004	0
1908	843	370	2004	0
1909	843	370	2004	0
1910	843	370	2004	0
1911	843	370	2004	0
1912	622	4421	2004	0
1913	622	4421	2004	0
1914	622	660	2004	0
1915	416	4304	2004	0
1916	416	4304	2004	0
1917	416	4304	2004	0
1918	416	4418	2004	0
1919	1062	537	2004	0
1920	1062	4390	2004	0
1921	556	22	2004	0
1922	556	23	2004	0
1923	556	23	2004	0
1924	NA	NA	2004	0
1925	NA	NA	2004	0
1926	NA	NA	2004	0
1927	NA	NA	2004	0
1928	4273	4153	2004	0
1929	4273	4153	2004	0
1930	4273	4153	2004	0
1931	4273	251	2004	0
1932	4424	590	2004	0
1933	4424	590	2004	0
1934	4424	590	2004	0
1935	985	409	2004	0
1936	985	409	2004	0
1937	985	409	2004	0
1938	NA	NA	2004	0
1939	428	4421	2004	0
1940	428	4421	2004	0
1941	428	4421	2004	0
1942	NA	NA	2004	0
1943	963	1053	2004	0
1944	963	1053	2004	0
1945	963	1053	2004	0
1946	963	1053	2004	0
1947	1083	1095	2004	0
1948	1083	1095	2004	0
1949	1083	1095	2004	0
1950	832	513	2004	0
1951	832	NA	2004	0
1952	832	NA	2004	0
1953	NA	NA	2004	0
1954	419	4503	2004	0
1955	419	4503	2004	0
1956	419	4503	2004	0
1957	419	4503	2004	0
1958	NA	NA	2004	0
1959	NA	NA	2004	0
1960	NA	NA	2004	0
1961	371	4304	2004	0
1962	371	145	2004	0
1963	NA	NA	2004	0
1964	NA	NA	2004	0
1965	309	251	2004	0
1966	309	251	2004	0
1967	309	251	2004	0
1968	122	370	2004	0
1969	122	132	2004	0
1970	122	132	2004	0
1971	122	NA	2004	0
1972	988	145	2004	0
1973	988	145	2004	0
1974	988	285	2004	0
1975	857	4247	2004	0
1976	857	4247	2004	0
1977	NA	NA	2004	0
1978	NA	NA	2004	0
1979	NA	NA	2004	0
1980	NA	NA	2004	0
1981	NA	NA	2004	0
1982	NA	NA	2004	0
1983	32	4229	2004	0
1984	32	4503	2004	0
1985	NA	NA	2004	0
1986	4497	4265	2004	0
1987	NA	NA	2004	0
1988	NA	NA	2004	0
1989	960	650	2004	0
1990	960	650	2004	0
1991	960	650	2004	0
1992	NA	NA	2004	0
1993	955	591	2004	0
1994	955	591	2004	0
1995	955	591	2004	0
1996	NA	NA	2004	0
1997	NA	NA	2004	0
1998	NA	NA	2004	0
1999	622	660	2003	0
2000	622	660	2003	0
2001	267	4417	2003	0
2002	659	591	2003	0
2003	622	NA	2003	1
2004	206	370	2003	0
2005	622	393	2003	0
2006	622	660	2003	0
2007	435	4410	2003	0
2008	4498	722	2003	0
2009	623	23	2003	0
1317	268	145	2003	0
2011	444	4410	2003	0
2012	32	NA	2003	1
2013	4501	425	2003	0
2014	4273	4464	2003	0
2015	4443	4326	2003	0
2016	309	285	2003	0
2017	4376	616	2003	0
2018	419	110	2003	0
2019	NA	NA	2004	0
2020	4376	383	2004	0
2021	NA	NA	2004	0
2022	NA	NA	2004	0
2023	985	818	2005	0
2024	NA	NA	2005	0
2025	1069	1935	2005	0
2026	1069	1935	2005	0
2027	1069	1935	2005	0
2028	1069	1935	2005	0
2029	988	285	2005	0
2030	988	145	2005	0
2031	NA	NA	2005	0
2032	988	145	2005	0
2033	988	145	2005	0
2034	NA	NA	2005	0
2035	NA	NA	2005	0
2036	NA	NA	2005	0
2037	604	4304	2005	0
2038	604	902	2005	0
2039	560	4230	2005	0
2040	892	4435	2005	0
2041	892	4435	2005	0
2042	892	466	2005	0
2043	NA	NA	2005	0
2044	NA	NA	2005	0
2045	NA	NA	2005	0
2046	2009	1520	2005	0
2047	NA	NA	2005	0
2048	NA	NA	2005	0
2049	206	2018	2005	0
2050	206	2018	2005	0
2051	206	2018	2005	0
2052	NA	NA	2005	0
2053	533	417	2005	0
2054	533	965	2005	0
2055	533	417	2005	0
2056	533	417	2005	0
2057	NA	NA	2005	0
2058	NA	NA	2005	0
2059	1718	1738	2005	0
2060	1718	1738	2005	0
2061	1718	818	2005	0
2062	1048	456	2005	0
2063	NA	NA	2005	0
2064	NA	NA	2005	0
2065	NA	NA	2005	0
2066	NA	NA	2005	0
2067	560	4230	2005	0
2068	560	4230	2005	0
2069	560	4230	2005	0
2070	560	4230	2005	0
2071	560	4230	2005	0
2072	4424	356	2005	0
2073	4424	356	2005	0
2074	4424	4230	2005	0
2075	649	460	2005	0
2076	649	460	2005	0
2077	NA	NA	2005	0
2078	NA	NA	2005	0
2079	NA	NA	2005	0
2080	416	4418	2005	0
2081	416	4418	2005	0
2082	416	4418	2005	0
2083	416	4418	2005	0
2084	604	4304	2005	0
2085	604	4304	2005	0
2086	604	4304	2005	0
2087	604	4304	2005	0
2088	604	4304	2005	0
2089	521	1038	2005	0
2090	521	1038	2005	0
2091	521	1038	2005	0
2092	521	1038	2005	0
2093	NA	NA	2005	0
2094	NA	NA	2005	0
2095	NA	NA	2005	0
2096	NA	NA	2005	0
2097	NA	NA	2005	0
2098	471	661	2005	0
2099	471	661	2005	0
2100	471	661	2005	0
2101	NA	NA	2005	0
2102	NA	NA	2005	0
2103	427	145	2005	0
2104	427	22	2005	0
2105	427	22	2005	0
2106	427	22	2005	0
2107	427	22	2005	0
2108	NA	NA	2005	0
2109	917	457	2005	0
2110	917	457	2005	0
2111	917	457	2005	0
2112	NA	NA	2005	0
2113	438	11	2005	0
2114	438	11	2005	0
2115	438	11	2005	0
2116	438	11	2005	0
2117	438	11	2005	0
2118	NA	NA	2005	0
2119	NA	NA	2005	0
2120	NA	NA	2005	0
2121	NA	NA	2005	0
2122	NA	NA	2005	0
2123	NA	NA	2005	0
2124	NA	NA	2005	0
2125	NA	NA	2005	0
2126	342	421	2005	0
2127	342	421	2005	0
2128	342	421	2005	0
2129	342	421	2005	0
2130	NA	NA	2005	0
2131	586	285	2005	0
2132	586	285	2005	0
2133	586	285	2005	0
2134	586	285	2005	0
2135	NA	NA	2005	0
2136	524	2018	2005	0
2137	524	2018	2005	0
2138	524	2018	2005	0
2139	524	2018	2005	0
2140	4290	4304	2005	0
2141	4290	4275	2005	0
2142	4290	4275	2005	0
2143	4290	4275	2005	0
2144	442	457	2005	0
2145	442	457	2005	0
2146	NA	NA	2005	0
2147	NA	NA	2005	0
2148	819	602	2005	0
2149	819	602	2005	0
2150	819	602	2005	0
2151	819	602	2005	0
2152	819	602	2005	0
2153	431	356	2005	0
2154	431	356	2005	0
2155	431	285	2005	0
2156	NA	NA	2005	0
2157	903	354	2005	0
2158	903	354	2005	0
2159	903	354	2005	0
2160	NA	NA	2005	0
2161	NA	NA	2005	0
2162	309	993	2005	0
2163	309	993	2005	0
2164	309	993	2005	0
2165	NA	NA	2005	0
2166	353	725	2005	0
2167	353	114	2005	0
2168	353	725	2005	0
2169	353	725	2005	0
2170	985	1500	2005	0
2171	985	409	2005	0
2172	985	409	2005	0
2173	985	409	2005	0
2174	985	409	2005	0
2175	76	287	2005	0
2176	76	287	2005	0
2177	76	287	2005	0
2178	76	287	2005	0
2179	76	287	2005	0
2180	988	145	2005	0
2181	988	285	2005	0
2182	988	145	2005	0
2183	988	145	2005	0
2184	988	145	2005	0
2185	960	650	2005	0
2186	960	650	2005	0
2187	960	650	2005	0
2188	960	650	2005	0
2189	960	650	2005	0
2190	4273	4153	2005	0
2191	4273	4153	2005	0
2192	4273	1930	2005	0
2193	4273	251	2005	0
2194	4273	251	2005	0
2195	540	1053	2005	0
2196	540	1053	2005	0
2197	540	1053	2005	0
2198	540	1053	2005	0
2199	540	1053	2005	0
2200	646	500	2005	0
2201	646	500	2005	0
2202	646	500	2005	0
2203	646	1838	2005	0
2204	646	590	2005	0
2205	346	1956	2005	0
